order_date,day_name,Item Name,total_orders,total_price,avg_price,min_price,total_quantity_sold,total_revenue,avg_revenue
2016-03-23,Wednesday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-23,Wednesday,Chicken Tikka Garlic,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-23,Wednesday,Chicken Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2016-03-23,Wednesday,Brinjal Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-23,Wednesday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-24,Thursday,Lamb Biryani,1,9.95,9.95,9.95,2,19.9,19.9
2016-03-24,Thursday,Tandoori Mixed Grill,1,11.95,11.95,11.95,2,23.9,23.9
2016-03-25,Friday,Pilau Rice,2,5.9,2.95,2.95,5,14.750000000000002,7.38
2016-03-25,Friday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-25,Friday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-25,Friday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2016-03-25,Friday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-25,Friday,Prawn Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-03-25,Friday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-25,Friday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,Vegetable Balti,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-25,Friday,Vegetable Roll,1,4.95,4.95,4.95,3,14.850000000000001,14.85
2016-03-25,Friday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-25,Friday,Meat Samosa,1,3.95,3.95,3.95,3,11.850000000000001,11.85
2016-03-25,Friday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,King Prawn Biryani,1,12.95,12.95,12.95,1,12.95,12.95
2016-03-25,Friday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-25,Friday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2016-03-25,Friday,Chapati,1,1.95,1.95,1.95,2,3.9,3.9
2016-03-25,Friday,Chicken Tikka,1,4.95,4.95,4.95,2,9.9,9.9
2016-03-25,Friday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-03-25,Friday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-25,Friday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2016-03-25,Friday,Chicken Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-25,Friday,Dupiaza,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-25,Friday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-25,Friday,Garlic Naan,2,5.9,2.95,2.95,2,5.9,2.95
2016-03-25,Friday,Chicken Tikka Jeera,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-26,Saturday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2016-03-26,Saturday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-26,Saturday,Mixed Starter,1,5.95,5.95,5.95,2,11.9,11.9
2016-03-26,Saturday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-26,Saturday,Peshwari Naan,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-26,Saturday,Madras,1,11.95,11.95,11.95,1,11.95,11.95
2016-03-26,Saturday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2016-03-26,Saturday,Plain Rice,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-26,Saturday,Prawn Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-26,Saturday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-26,Saturday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2016-03-26,Saturday,Pilau Rice,2,5.9,2.95,2.95,2,5.9,2.95
2016-03-26,Saturday,Lamb Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-03-26,Saturday,Plain Papadum,2,1.6,0.8,0.8,5,4.0,2.0
2016-03-26,Saturday,Korma,2,17.9,8.95,8.95,3,26.849999999999998,13.42
2016-03-26,Saturday,Bhindi Bhajee,2,11.9,5.95,5.95,2,11.9,5.95
2016-03-26,Saturday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-26,Saturday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2016-03-26,Saturday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-26,Saturday,Chicken Sylhet,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-26,Saturday,Bhuna,1,8.95,8.95,8.95,2,17.9,17.9
2016-03-26,Saturday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-26,Saturday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-26,Saturday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2016-03-26,Saturday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-26,Saturday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-26,Saturday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2016-03-27,Sunday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-27,Sunday,Tandoori Roti,1,2.6,2.6,2.6,1,2.6,2.6
2016-03-27,Sunday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-27,Sunday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2016-03-27,Sunday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-27,Sunday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-27,Sunday,Plain Rice,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-27,Sunday,Plain Papadum,1,0.8,0.8,0.8,1,0.8,0.8
2016-03-27,Sunday,Pilau Rice,2,5.9,2.95,2.95,2,5.9,2.95
2016-03-27,Sunday,Onion Bhajee,3,11.850000000000001,3.9500000000000006,3.95,3,11.850000000000001,3.95
2016-03-27,Sunday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-03-27,Sunday,Chicken Pakora,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-27,Sunday,Masala Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-27,Sunday,Lamb Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-03-27,Sunday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2016-03-27,Sunday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-27,Sunday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-27,Sunday,Garlic Naan,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2016-03-27,Sunday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2016-03-27,Sunday,Bhuna,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2016-03-27,Sunday,Aloo Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2016-03-27,Sunday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Onion Chutney,3,1.5,0.5,0.5,3,1.5,0.5
2016-03-28,Monday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-03-28,Monday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Pilau Rice,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-28,Monday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Plain Naan,5,13.0,2.6,2.6,7,18.200000000000003,3.64
2016-03-28,Monday,Sheek Kebab (Main),1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Plain Rice,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-28,Monday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-28,Monday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-28,Monday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Plain Papadum,4,3.2,0.8,0.8,13,10.4,2.6
2016-03-28,Monday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Lemon Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-28,Monday,Madras,3,23.85,7.95,7.95,3,23.85,7.95
2016-03-28,Monday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-28,Monday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2016-03-28,Monday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-28,Monday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Chicken Tikka Garlic,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2016-03-28,Monday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-28,Monday,King Prawn Karahi,1,12.95,12.95,12.95,1,12.95,12.95
2016-03-28,Monday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Lamb Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Lamb Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-28,Monday,Chicken Tikka Masala,2,17.9,8.95,8.95,3,26.849999999999998,13.42
2016-03-29,Tuesday,Madras,2,15.9,7.95,7.95,2,15.9,7.95
2016-03-29,Tuesday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-29,Tuesday,Mixed Starter,2,11.9,5.95,5.95,2,11.9,5.95
2016-03-29,Tuesday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-29,Tuesday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2016-03-29,Tuesday,Plain Naan,2,5.2,2.6,2.6,4,10.4,5.2
2016-03-29,Tuesday,Tandoori Chicken Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-29,Tuesday,Saag,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-29,Tuesday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2016-03-29,Tuesday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-29,Tuesday,Vegetable Rice,2,7.9,3.95,3.95,2,7.9,3.95
2016-03-29,Tuesday,Lamb Rezala,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-29,Tuesday,Plain Rice,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-29,Tuesday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-29,Tuesday,Prier Water (750ml),1,3.95,3.95,3.95,1,3.95,3.95
2016-03-29,Tuesday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-29,Tuesday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-29,Tuesday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-03-29,Tuesday,COBRA (660ML),1,5.95,5.95,5.95,1,5.95,5.95
2016-03-29,Tuesday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
2016-03-29,Tuesday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-29,Tuesday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-29,Tuesday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-29,Tuesday,Coke 1.5 ltr,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-29,Tuesday,Curry,1,11.95,11.95,11.95,1,11.95,11.95
2016-03-29,Tuesday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-29,Tuesday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-29,Tuesday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-29,Tuesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-30,Wednesday,Peshwari Naan,2,5.9,2.95,2.95,2,5.9,2.95
2016-03-30,Wednesday,Vegetable Balti,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-30,Wednesday,Puree,1,1.95,1.95,1.95,1,1.95,1.95
2016-03-30,Wednesday,Plain Rice,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-30,Wednesday,Plain Naan,1,2.6,2.6,2.6,1,2.6,2.6
2016-03-30,Wednesday,Pilau Rice,1,2.95,2.95,2.95,2,5.9,5.9
2016-03-30,Wednesday,Paneer Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2016-03-30,Wednesday,Plain Papadum,2,1.6,0.8,0.8,6,4.800000000000001,2.4
2016-03-30,Wednesday,Mushroom Rice,1,3.95,3.95,3.95,2,7.9,7.9
2016-03-30,Wednesday,Lamb Hari Mirch,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-30,Wednesday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-30,Wednesday,Dhansak,1,8.95,8.95,8.95,2,17.9,17.9
2016-03-30,Wednesday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2016-03-30,Wednesday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-30,Wednesday,COBRA (660ML),1,5.95,5.95,5.95,1,5.95,5.95
2016-03-30,Wednesday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2016-03-31,Thursday,Pilau Rice,1,2.95,2.95,2.95,1,2.95,2.95
2016-03-31,Thursday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-03-31,Thursday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-01,Friday,Onion Chutney,3,1.5,0.5,0.5,3,1.5,0.5
2016-04-01,Friday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-01,Friday,Vindaloo,1,7.95,7.95,7.95,1,7.95,7.95
2016-04-01,Friday,Pathia,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-01,Friday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-01,Friday,Pilau Rice,5,14.75,2.95,2.95,5,14.75,2.95
2016-04-01,Friday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2016-04-01,Friday,Plain Papadum,5,4.0,0.8,0.8,15,12.000000000000002,2.4
2016-04-01,Friday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Prawn Karahi,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Red Sauce,2,1.0,0.5,0.5,2,1.0,0.5
2016-04-01,Friday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Saag,2,17.9,8.95,8.95,2,17.9,8.95
2016-04-01,Friday,Spicy Papadum,1,0.8,0.8,0.8,1,0.8,0.8
2016-04-01,Friday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2016-04-01,Friday,Tandoori Fish,2,11.9,5.95,5.95,2,11.9,5.95
2016-04-01,Friday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Mixed Starter,1,5.95,5.95,5.95,2,11.9,11.9
2016-04-01,Friday,Plain Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2016-04-01,Friday,Mint Sauce,3,1.5,0.5,0.5,3,1.5,0.5
2016-04-01,Friday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Lime Pickle,4,2.0,0.5,0.5,4,2.0,0.5
2016-04-01,Friday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2016-04-01,Friday,Aloo Gobi,2,11.9,5.95,5.95,2,11.9,5.95
2016-04-01,Friday,Bhindi Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-01,Friday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-04-01,Friday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2016-04-01,Friday,Chapati,2,3.9,1.95,1.95,6,11.7,5.85
2016-04-01,Friday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-01,Friday,Keema Rice,2,7.9,3.95,3.95,2,7.9,3.95
2016-04-01,Friday,King Prawn Butterfly,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-01,Friday,Korma,2,17.9,8.95,8.95,3,26.849999999999998,13.42
2016-04-01,Friday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-01,Friday,Lamb Mysore,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-01,Friday,Lamb Shashlick Curry,1,12.95,12.95,12.95,1,12.95,12.95
2016-04-01,Friday,Garlic Naan,2,5.9,2.95,2.95,4,11.8,5.9
2016-04-01,Friday,Lamb Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-02,Saturday,Onion Chutney,2,1.0,0.5,0.5,3,1.5,0.75
2016-04-02,Saturday,Onion Bhajee,2,7.9,3.95,3.95,2,7.9,3.95
2016-04-02,Saturday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-04-02,Saturday,Mushroom Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-02,Saturday,Meat Samosa,2,7.9,3.95,3.95,2,7.9,3.95
2016-04-02,Saturday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-02,Saturday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Peshwari Naan,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2016-04-02,Saturday,Sheek Kebab (Main),1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2016-04-02,Saturday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,10,8.0,2.67
2016-04-02,Saturday,Plain Rice,2,5.9,2.95,2.95,2,5.9,2.95
2016-04-02,Saturday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-04-02,Saturday,Rogon,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-02,Saturday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-02,Saturday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-02,Saturday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-02,Saturday,Lime Pickle,1,0.5,0.5,0.5,1,0.5,0.5
2016-04-02,Saturday,Pilau Rice,4,11.8,2.95,2.95,4,11.8,2.95
2016-04-02,Saturday,Lamb Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Mushroom Rice,2,7.9,3.95,3.95,4,15.8,7.9
2016-04-02,Saturday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-02,Saturday,Lamb Balti,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-02,Saturday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-02,Saturday,Butter Chicken,2,19.9,9.95,9.95,2,19.9,9.95
2016-04-02,Saturday,Cauliflower Bhajee,1,5.95,5.95,5.95,2,11.9,11.9
2016-04-02,Saturday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-02,Saturday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2016-04-02,Saturday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-02,Saturday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-02,Saturday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-02,Saturday,Chicken Tikka (Main),1,8.95,8.95,8.95,2,17.9,17.9
2016-04-02,Saturday,Chicken Chaat,1,4.95,4.95,4.95,2,9.9,9.9
2016-04-02,Saturday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,2,17.9,17.9
2016-04-02,Saturday,Korma,5,44.75,8.95,8.95,6,53.699999999999996,10.74
2016-04-02,Saturday,Chicken Tikka Balti,2,21.9,10.95,10.95,2,21.9,10.95
2016-04-02,Saturday,Keema Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-02,Saturday,Keema Naan,3,8.850000000000001,2.9500000000000006,2.95,4,11.8,3.93
2016-04-02,Saturday,Garlic Naan,2,5.9,2.95,2.95,2,5.9,2.95
2016-04-02,Saturday,King Prawn Hari Mirch,1,12.95,12.95,12.95,1,12.95,12.95
2016-04-02,Saturday,Diet Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-02,Saturday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-02,Saturday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2016-04-02,Saturday,Dupiaza,1,8.95,8.95,8.95,2,17.9,17.9
2016-04-03,Sunday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-03,Sunday,Tandoori Fish,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-03,Sunday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-03,Sunday,Pathia,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-03,Sunday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-03,Sunday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-03,Sunday,Lal Mirch Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-03,Sunday,King Prawn Puree,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-03,Sunday,Diet Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-03,Sunday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-03,Sunday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-03,Sunday,Dhansak,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-03,Sunday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2016-04-03,Sunday,Chapati,1,1.95,1.95,1.95,2,3.9,3.9
2016-04-03,Sunday,COBRA (660ML),1,5.95,5.95,5.95,2,11.9,11.9
2016-04-03,Sunday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-03,Sunday,Keema Naan,1,2.95,2.95,2.95,2,5.9,5.9
2016-04-05,Tuesday,Vindaloo,2,15.9,7.95,7.95,2,15.9,7.95
2016-04-05,Tuesday,Tandoori Mixed Grill,1,11.95,11.95,11.95,2,23.9,23.9
2016-04-05,Tuesday,Plain Naan,1,2.6,2.6,2.6,2,5.2,5.2
2016-04-05,Tuesday,Pilau Rice,1,2.95,2.95,2.95,3,8.850000000000001,8.85
2016-04-05,Tuesday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2016-04-05,Tuesday,Garlic Naan,1,2.95,2.95,2.95,2,5.9,5.9
2016-04-05,Tuesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-05,Tuesday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-05,Tuesday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-06,Wednesday,Mixed Vegetable Curry,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-06,Wednesday,Vegetable Roll,1,4.95,4.95,4.95,2,9.9,9.9
2016-04-06,Wednesday,Plain Rice,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-06,Wednesday,Plain Papadum,1,0.8,0.8,0.8,1,0.8,0.8
2016-04-06,Wednesday,Plain Naan,1,2.6,2.6,2.6,1,2.6,2.6
2016-04-06,Wednesday,Pilau Rice,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2016-04-06,Wednesday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-06,Wednesday,Mixed Starter,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-06,Wednesday,Chapati,1,1.95,1.95,1.95,2,3.9,3.9
2016-04-06,Wednesday,Meat Samosa,1,3.95,3.95,3.95,2,7.9,7.9
2016-04-06,Wednesday,Kulcha Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-06,Wednesday,Korma,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-06,Wednesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-06,Wednesday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-06,Wednesday,Chicken Pakora,1,5.95,5.95,5.95,2,11.9,11.9
2016-04-06,Wednesday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-04-07,Thursday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2016-04-07,Thursday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2016-04-07,Thursday,Peshwari Naan,2,5.9,2.95,2.95,2,5.9,2.95
2016-04-07,Thursday,Stuffed Paratha,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-07,Thursday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2016-04-07,Thursday,Lemon Rice,1,3.95,3.95,3.95,1,3.95,3.95
2016-04-07,Thursday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2016-04-07,Thursday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-07,Thursday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2016-04-07,Thursday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-07,Thursday,Onion Naan,1,2.95,2.95,2.95,1,2.95,2.95
2016-04-07,Thursday,Garlic Naan,2,5.9,2.95,2.95,2,5.9,2.95
2016-04-07,Thursday,Egg Paratha,2,7.9,3.95,3.95,2,7.9,3.95
2016-04-07,Thursday,Dhansak,1,9.95,9.95,9.95,1,9.95,9.95
2016-04-07,Thursday,Dall Samba,1,5.95,5.95,5.95,1,5.95,5.95
2016-04-07,Thursday,Chicken Tikka,1,4.95,4.95,4.95,1,4.95,4.95
